Date,Close,Open,High,Low,Change
1980-05-28,1.4676,1.4676,1.4676,1.4676,-0.0033
1980-05-29,1.4663,1.4663,1.4663,1.4663,-0.0009
1980-05-30,1.4646,1.4646,1.4646,1.4646,-0.0012
1980-06-02,1.4631,1.4631,1.4631,1.4631,-0.001
1980-06-03,1.4637,1.4637,1.4637,1.4637,0.0004
1980-06-04,1.4669,1.4669,1.4669,1.4669,0.0022
1980-06-05,1.4667,1.4667,1.4667,1.4667,-0.0001
1980-06-06,1.4669,1.4669,1.4669,1.4669,0.0001
1980-06-09,1.4754,1.4754,1.4754,1.4754,0.0058
1980-06-10,1.4754,1.4754,1.4754,1.4754,0.0
1980-06-11,1.4721,1.4721,1.4721,1.4721,-0.0022
1980-06-12,1.4734,1.4734,1.4734,1.4734,0.0009
1980-06-13,1.4808,1.4808,1.4808,1.4808,0.005
1980-06-16,1.4738,1.4738,1.4738,1.4738,-0.004699999999999999
1980-06-17,1.4695,1.4695,1.4695,1.4695,-0.0029
1980-06-18,1.4747,1.4747,1.4747,1.4747,0.0034999999999999996
1980-06-19,1.4706,1.4706,1.4706,1.4706,-0.0028000000000000004
1980-06-20,1.471,1.471,1.471,1.471,0.0003
1980-06-23,1.4723,1.4723,1.4723,1.4723,0.0009
1980-06-24,1.4704,1.4704,1.4704,1.4704,-0.0013
1980-06-25,1.4706,1.4706,1.4706,1.4706,0.0001
1980-06-26,1.4719,1.4719,1.4719,1.4719,0.0009
1980-06-27,1.4723,1.4723,1.4723,1.4723,0.0003
1980-06-30,1.4741,1.4741,1.4741,1.4741,0.0012
1980-07-01,1.4745,1.4745,1.4745,1.4745,0.0003
1980-07-02,1.4769,1.4769,1.4769,1.4769,0.0016
1980-07-03,1.4767,1.4767,1.4767,1.4767,-0.0001
1980-07-04,1.481,1.481,1.481,1.481,0.0029
1980-07-07,1.4894,1.4894,1.4894,1.4894,0.005699999999999999
1980-07-08,1.4941,1.4941,1.4941,1.4941,0.0032
1980-07-09,1.4923,1.4923,1.4923,1.4923,-0.0012
1980-07-10,1.4905,1.4905,1.4905,1.4905,-0.0012
1980-07-11,1.4908,1.4908,1.4908,1.4908,0.0002
1980-07-14,1.4885,1.4885,1.4885,1.4885,-0.0015
1980-07-15,1.4852,1.4852,1.4852,1.4852,-0.0022
1980-07-16,1.4877,1.4877,1.4877,1.4877,0.0017000000000000001
1980-07-17,1.4928,1.4928,1.4928,1.4928,0.0034000000000000002
1980-07-18,1.485,1.485,1.485,1.485,-0.0052
1980-07-21,1.4896,1.4896,1.4896,1.4896,0.0031
1980-07-22,1.4928,1.4928,1.4928,1.4928,0.0021
1980-07-23,1.4919,1.4919,1.4919,1.4919,-0.0006
1980-07-24,1.4957,1.4957,1.4957,1.4957,0.0025
1980-07-25,1.4932,1.4932,1.4932,1.4932,-0.0017000000000000001
1980-07-28,1.4908,1.4908,1.4908,1.4908,-0.0016
1980-07-29,1.4806,1.4806,1.4806,1.4806,-0.0068000000000000005
1980-07-30,1.4697,1.4697,1.4697,1.4697,-0.0074
1980-07-31,1.4605,1.4605,1.4605,1.4605,-0.0063
1980-08-01,1.4531,1.4531,1.4531,1.4531,-0.0051
1980-08-04,1.4575,1.4575,1.4575,1.4575,0.003
1980-08-05,1.4643,1.4643,1.4643,1.4643,0.004699999999999999
1980-08-06,1.4693,1.4693,1.4693,1.4693,0.0034000000000000002
1980-08-07,1.4611,1.4611,1.4611,1.4611,-0.005600000000000001
1980-08-08,1.4599,1.4599,1.4599,1.4599,-0.0008
1980-08-11,1.4592,1.4592,1.4592,1.4592,-0.0005
1980-08-12,1.4607,1.4607,1.4607,1.4607,0.001
1980-08-13,1.462,1.462,1.462,1.462,0.0009
1980-08-14,1.4571,1.4571,1.4571,1.4571,-0.0034000000000000002
1980-08-15,1.4569,1.4569,1.4569,1.4569,-0.0001
1980-08-18,1.4463,1.4463,1.4463,1.4463,-0.0073
1980-08-19,1.4459,1.4459,1.4459,1.4459,-0.0003
1980-08-20,1.448,1.448,1.448,1.448,0.0015
1980-08-21,1.4468,1.4468,1.4468,1.4468,-0.0008
1980-08-22,1.4405,1.4405,1.4405,1.4405,-0.0044
1980-08-26,1.4411,1.4411,1.4411,1.4411,0.0004
1980-08-27,1.4436,1.4436,1.4436,1.4436,0.0017000000000000001
1980-08-28,1.4512,1.4512,1.4512,1.4512,0.0053
1980-08-29,1.4465,1.4465,1.4465,1.4465,-0.0032
1980-09-01,1.452,1.452,1.452,1.452,0.0038
1980-09-02,1.4584,1.4584,1.4584,1.4584,0.0044
1980-09-03,1.4586,1.4586,1.4586,1.4586,0.0001
1980-09-04,1.4613,1.4613,1.4613,1.4613,0.0019
1980-09-05,1.4571,1.4571,1.4571,1.4571,-0.0029
1980-09-08,1.4594,1.4594,1.4594,1.4594,0.0016
1980-09-09,1.459,1.459,1.459,1.459,-0.0003
1980-09-10,1.4582,1.4582,1.4582,1.4582,-0.0005
1980-09-11,1.4603,1.4603,1.4603,1.4603,0.0014000000000000002
1980-09-12,1.4577,1.4577,1.4577,1.4577,-0.0018
1980-09-15,1.4541,1.4541,1.4541,1.4541,-0.0025
1980-09-16,1.4541,1.4541,1.4541,1.4541,0.0
1980-09-17,1.4565,1.4565,1.4565,1.4565,0.0017000000000000001
1980-09-18,1.4493,1.4493,1.4493,1.4493,-0.0049
1980-09-19,1.4449,1.4449,1.4449,1.4449,-0.003
1980-09-22,1.4386,1.4386,1.4386,1.4386,-0.0044
1980-09-23,1.4351,1.4351,1.4351,1.4351,-0.0024
1980-09-24,1.4449,1.4449,1.4449,1.4449,0.0068000000000000005
1980-09-25,1.4447,1.4447,1.4447,1.4447,-0.0001
1980-09-26,1.438,1.438,1.438,1.438,-0.0046
1980-09-29,1.4325,1.4325,1.4325,1.4325,-0.0038
1980-09-30,1.4341,1.4341,1.4341,1.4341,0.0011
1980-10-01,1.4366,1.4366,1.4366,1.4366,0.0017000000000000001
1980-10-02,1.4343,1.4343,1.4343,1.4343,-0.0016
1980-10-03,1.4341,1.4341,1.4341,1.4341,-0.0001
1980-10-06,1.442,1.442,1.442,1.442,0.0055000000000000005
1980-10-07,1.438,1.438,1.438,1.438,-0.0028000000000000004
1980-10-08,1.4391,1.4391,1.4391,1.4391,0.0008
1980-10-09,1.4384,1.4384,1.4384,1.4384,-0.0005
1980-10-10,1.4388,1.4388,1.4388,1.4388,0.0003
1980-10-13,1.4368,1.4368,1.4368,1.4368,-0.0014000000000000002
1980-10-14,1.431,1.431,1.431,1.431,-0.004
1980-10-15,1.4241,1.4241,1.4241,1.4241,-0.0048
1980-10-16,1.4219,1.4219,1.4219,1.4219,-0.0015
1980-10-17,1.4138,1.4138,1.4138,1.4138,-0.005699999999999999
1980-10-20,1.4019,1.4019,1.4019,1.4019,-0.0084
1980-10-21,1.3996,1.3996,1.3996,1.3996,-0.0016
1980-10-22,1.3965,1.3965,1.3965,1.3965,-0.0022
1980-10-23,1.3998,1.3998,1.3998,1.3998,0.0024
1980-10-24,1.3966,1.3966,1.3966,1.3966,-0.0023
1980-10-27,1.3885,1.3885,1.3885,1.3885,-0.0058
1980-10-28,1.3797,1.3797,1.3797,1.3797,-0.0063
1980-10-29,1.385,1.385,1.385,1.385,0.0038
1980-10-30,1.3774,1.3774,1.3774,1.3774,-0.0055000000000000005
1980-10-31,1.3734,1.3734,1.3734,1.3734,-0.0029
1980-11-03,1.3635,1.3635,1.3635,1.3635,-0.0072
1980-11-04,1.365,1.365,1.365,1.365,0.0011
1980-11-05,1.3481,1.3481,1.3481,1.3481,-0.0124
1980-11-06,1.345,1.345,1.345,1.345,-0.0023
1980-11-07,1.3383,1.3383,1.3383,1.3383,-0.005
1980-11-10,1.3656,1.3656,1.3656,1.3656,0.0204
1980-11-11,1.3826,1.3826,1.3826,1.3826,0.0124
1980-11-12,1.3751,1.3751,1.3751,1.3751,-0.0054
1980-11-13,1.3757,1.3757,1.3757,1.3757,0.0004
1980-11-14,1.3672,1.3672,1.3672,1.3672,-0.0062
1980-11-17,1.3503,1.3503,1.3503,1.3503,-0.0124
1980-11-18,1.3594,1.3594,1.3594,1.3594,0.0067
1980-11-19,1.3656,1.3656,1.3656,1.3656,0.0046
1980-11-20,1.3594,1.3594,1.3594,1.3594,-0.0045000000000000005
1980-11-21,1.3548,1.3548,1.3548,1.3548,-0.0034000000000000002
1980-11-24,1.357,1.357,1.357,1.357,0.0016
1980-11-25,1.358,1.358,1.358,1.358,0.0007000000000000001
1980-11-26,1.3532,1.3532,1.3532,1.3532,-0.0034999999999999996
1980-11-27,1.3503,1.3503,1.3503,1.3503,-0.0021
1980-11-28,1.3499,1.3499,1.3499,1.3499,-0.0003
1980-12-01,1.3425,1.3425,1.3425,1.3425,-0.0055000000000000005
1980-12-02,1.3401,1.3401,1.3401,1.3401,-0.0018
1980-12-03,1.3425,1.3425,1.3425,1.3425,0.0018
1980-12-04,1.3405,1.3405,1.3405,1.3405,-0.0015
1980-12-05,1.3301,1.3301,1.3301,1.3301,-0.0078000000000000005
1980-12-08,1.3271,1.3271,1.3271,1.3271,-0.0023
1980-12-09,1.3179,1.3179,1.3179,1.3179,-0.0069
1980-12-10,1.306,1.306,1.306,1.306,-0.009000000000000001
1980-12-11,1.2913,1.2913,1.2913,1.2913,-0.0113
1980-12-12,1.3017,1.3017,1.3017,1.3017,0.008100000000000001
1980-12-15,1.3156,1.3156,1.3156,1.3156,0.010700000000000001
1980-12-16,1.2932,1.2932,1.2932,1.2932,-0.017
1980-12-17,1.3024,1.3024,1.3024,1.3024,0.0070999999999999995
1980-12-18,1.305,1.305,1.305,1.305,0.002
1980-12-19,1.3106,1.3106,1.3106,1.3106,0.0043
1980-12-22,1.3247,1.3247,1.3247,1.3247,0.0108
1980-12-23,1.338,1.338,1.338,1.338,0.01
1980-12-24,1.3373,1.3373,1.3373,1.3373,-0.0005
1980-12-29,1.328,1.328,1.328,1.328,-0.006999999999999999
1980-12-30,1.3335,1.3335,1.3335,1.3335,0.0040999999999999995
1980-12-31,1.3275,1.3275,1.3275,1.3275,-0.0045000000000000005
1981-01-02,1.3154,1.3154,1.3154,1.3154,-0.0091
1981-01-05,1.3382,1.3382,1.3382,1.3382,0.0173
1981-01-06,1.3435,1.3435,1.3435,1.3435,0.004
1981-01-07,1.3399,1.3399,1.3399,1.3399,-0.0027
1981-01-08,1.3245,1.3245,1.3245,1.3245,-0.0115
1981-01-09,1.3205,1.3205,1.3205,1.3205,-0.003
1981-01-12,1.3154,1.3154,1.3154,1.3154,-0.0039000000000000003
1981-01-13,1.3004,1.3004,1.3004,1.3004,-0.011399999999999999
1981-01-14,1.306,1.306,1.306,1.306,0.0043
1981-01-15,1.3016,1.3016,1.3016,1.3016,-0.0034000000000000002
1981-01-16,1.2905,1.2905,1.2905,1.2905,-0.0085
1981-01-19,1.2984,1.2984,1.2984,1.2984,0.0060999999999999995
1981-01-20,1.2968,1.2968,1.2968,1.2968,-0.0012
1981-01-21,1.3075,1.3075,1.3075,1.3075,0.0083
1981-01-22,1.2902,1.2902,1.2902,1.2902,-0.0132
1981-01-23,1.2852,1.2852,1.2852,1.2852,-0.0039000000000000003
1981-01-26,1.2706,1.2706,1.2706,1.2706,-0.011399999999999999
1981-01-27,1.2641,1.2641,1.2641,1.2641,-0.0051
1981-01-28,1.2552,1.2552,1.2552,1.2552,-0.006999999999999999
1981-01-29,1.2481,1.2481,1.2481,1.2481,-0.005699999999999999
1981-01-30,1.2349,1.2349,1.2349,1.2349,-0.0106
1981-02-02,1.2318,1.2318,1.2318,1.2318,-0.0025
1981-02-03,1.2152,1.2152,1.2152,1.2152,-0.013500000000000002
1981-02-04,1.2315,1.2315,1.2315,1.2315,0.0134
1981-02-05,1.2226,1.2226,1.2226,1.2226,-0.0072
1981-02-06,1.2177,1.2177,1.2177,1.2177,-0.004
1981-02-09,1.2209,1.2209,1.2209,1.2209,0.0026
1981-02-10,1.2158,1.2158,1.2158,1.2158,-0.0042
1981-02-11,1.214,1.214,1.214,1.214,-0.0015
1981-02-12,1.1975,1.1975,1.1975,1.1975,-0.013600000000000001
1981-02-13,1.1857,1.1857,1.1857,1.1857,-0.009899999999999999
1981-02-16,1.1624,1.1624,1.1624,1.1624,-0.0197
1981-02-17,1.186,1.186,1.186,1.186,0.0203
1981-02-18,1.2039,1.2039,1.2039,1.2039,0.0151
1981-02-19,1.2101,1.2101,1.2101,1.2101,0.0051
1981-02-20,1.2424,1.2424,1.2424,1.2424,0.026699999999999998
1981-02-23,1.2261,1.2261,1.2261,1.2261,-0.0131
1981-02-24,1.2204,1.2204,1.2204,1.2204,-0.0046
1981-02-25,1.2249,1.2249,1.2249,1.2249,0.0037
1981-02-26,1.2217,1.2217,1.2217,1.2217,-0.0026
1981-02-27,1.2117,1.2117,1.2117,1.2117,-0.008199999999999999
1981-03-02,1.197,1.197,1.197,1.197,-0.0121
1981-03-03,1.1925,1.1925,1.1925,1.1925,-0.0038
1981-03-04,1.2076,1.2076,1.2076,1.2076,0.0127
1981-03-05,1.2064,1.2064,1.2064,1.2064,-0.001
1981-03-06,1.2051,1.2051,1.2051,1.2051,-0.0011
1981-03-09,1.2124,1.2124,1.2124,1.2124,0.0060999999999999995
1981-03-10,1.2243,1.2243,1.2243,1.2243,0.0098
1981-03-11,1.2162,1.2162,1.2162,1.2162,-0.0066
1981-03-12,1.2186,1.2186,1.2186,1.2186,0.002
1981-03-13,1.2203,1.2203,1.2203,1.2203,0.0014000000000000002
1981-03-16,1.2299,1.2299,1.2299,1.2299,0.0079
1981-03-17,1.234,1.234,1.234,1.234,0.0033
1981-03-18,1.2453,1.2453,1.2453,1.2453,0.0092
1981-03-19,1.2549,1.2549,1.2549,1.2549,0.0077
1981-03-20,1.2453,1.2453,1.2453,1.2453,-0.0076
1981-03-23,1.2277,1.2277,1.2277,1.2277,-0.0141
1981-03-24,1.2302,1.2302,1.2302,1.2302,0.002
1981-03-25,1.2258,1.2258,1.2258,1.2258,-0.0036
1981-03-26,1.2229,1.2229,1.2229,1.2229,-0.0024
1981-03-27,1.2067,1.2067,1.2067,1.2067,-0.0132
1981-03-30,1.2095,1.2095,1.2095,1.2095,0.0023
1981-03-31,1.2235,1.2235,1.2235,1.2235,0.0116
1981-04-01,1.2217,1.2217,1.2217,1.2217,-0.0015
1981-04-02,1.2185,1.2185,1.2185,1.2185,-0.0026
1981-04-03,1.2038,1.2038,1.2038,1.2038,-0.0121
1981-04-06,1.1946,1.1946,1.1946,1.1946,-0.0076
1981-04-07,1.1966,1.1966,1.1966,1.1966,0.0017000000000000001
1981-04-08,1.2105,1.2105,1.2105,1.2105,0.0116
1981-04-09,1.195,1.195,1.195,1.195,-0.0128
1981-04-10,1.1946,1.1946,1.1946,1.1946,-0.0003
1981-04-13,1.1799,1.1799,1.1799,1.1799,-0.0123
1981-04-14,1.185,1.185,1.185,1.185,0.0043
1981-04-15,1.1813,1.1813,1.1813,1.1813,-0.0031
1981-04-16,1.1725,1.1725,1.1725,1.1725,-0.0074
1981-04-21,1.1743,1.1743,1.1743,1.1743,0.0015
1981-04-22,1.1808,1.1808,1.1808,1.1808,0.0055000000000000005
1981-04-23,1.1833,1.1833,1.1833,1.1833,0.0021
1981-04-24,1.1774,1.1774,1.1774,1.1774,-0.005
1981-04-27,1.1766,1.1766,1.1766,1.1766,-0.0007000000000000001
1981-04-28,1.171,1.171,1.171,1.171,-0.0048
1981-04-29,1.162,1.162,1.162,1.162,-0.0077
1981-04-30,1.162,1.162,1.162,1.162,0.0
1981-05-01,1.1621,1.1621,1.1621,1.1621,0.0001
1981-05-05,1.1296,1.1296,1.1296,1.1296,-0.027999999999999997
1981-05-06,1.1378,1.1378,1.1378,1.1378,0.0073
1981-05-07,1.1316,1.1316,1.1316,1.1316,-0.0054
1981-05-08,1.1377,1.1377,1.1377,1.1377,0.0054
1981-05-11,1.1216,1.1216,1.1216,1.1216,-0.014199999999999999
1981-05-12,1.1171,1.1171,1.1171,1.1171,-0.004
1981-05-13,1.1177,1.1177,1.1177,1.1177,0.0005
1981-05-14,1.1089,1.1089,1.1089,1.1089,-0.0079
1981-05-15,1.1119,1.1119,1.1119,1.1119,0.0027
1981-05-18,1.115,1.115,1.115,1.115,0.0028000000000000004
1981-05-19,1.1133,1.1133,1.1133,1.1133,-0.0015
1981-05-20,1.115,1.115,1.115,1.115,0.0015
1981-05-21,1.1046,1.1046,1.1046,1.1046,-0.009300000000000001
1981-05-22,1.1062,1.1062,1.1062,1.1062,0.0014000000000000002
1981-05-26,1.1022,1.1022,1.1022,1.1022,-0.0036
1981-05-27,1.0958,1.0958,1.0958,1.0958,-0.0058
1981-05-28,1.1053,1.1053,1.1053,1.1053,0.0087
1981-05-29,1.1019,1.1019,1.1019,1.1019,-0.0031
1981-06-01,1.1028,1.1028,1.1028,1.1028,0.0008
1981-06-02,1.0868,1.0868,1.0868,1.0868,-0.014499999999999999
1981-06-03,1.0893,1.0893,1.0893,1.0893,0.0023
1981-06-04,1.073,1.073,1.073,1.073,-0.015
1981-06-05,1.06,1.06,1.06,1.06,-0.0121
1981-06-08,1.0668,1.0668,1.0668,1.0668,0.0064
1981-06-09,1.07,1.07,1.07,1.07,0.003
1981-06-10,1.082,1.082,1.082,1.082,0.011200000000000002
1981-06-11,1.0703,1.0703,1.0703,1.0703,-0.0108
1981-06-12,1.0705,1.0705,1.0705,1.0705,0.0002
1981-06-15,1.0852,1.0852,1.0852,1.0852,0.0137
1981-06-16,1.0912,1.0912,1.0912,1.0912,0.0055000000000000005
1981-06-17,1.0952,1.0952,1.0952,1.0952,0.0037
1981-06-18,1.0826,1.0826,1.0826,1.0826,-0.0115
1981-06-19,1.074,1.074,1.074,1.074,-0.0079
1981-06-22,1.082,1.082,1.082,1.082,0.0074
1981-06-23,1.0873,1.0873,1.0873,1.0873,0.0049
1981-06-24,1.0834,1.0834,1.0834,1.0834,-0.0036
1981-06-25,1.0714,1.0714,1.0714,1.0714,-0.0111
1981-06-26,1.0724,1.0724,1.0724,1.0724,0.0009
1981-06-29,1.0727,1.0727,1.0727,1.0727,0.0003
1981-06-30,1.0719,1.0719,1.0719,1.0719,-0.0007000000000000001
1981-07-01,1.0625,1.0625,1.0625,1.0625,-0.0088
1981-07-02,1.0654,1.0654,1.0654,1.0654,0.0027
1981-07-03,1.063,1.063,1.063,1.063,-0.0023
1981-07-06,1.0498,1.0498,1.0498,1.0498,-0.0124
1981-07-07,1.0512,1.0512,1.0512,1.0512,0.0013
1981-07-08,1.0433,1.0433,1.0433,1.0433,-0.0075
1981-07-09,1.0413,1.0413,1.0413,1.0413,-0.0019
1981-07-10,1.0498,1.0498,1.0498,1.0498,0.008199999999999999
1981-07-13,1.0564,1.0564,1.0564,1.0564,0.0063
1981-07-14,1.0482,1.0482,1.0482,1.0482,-0.0078000000000000005
1981-07-15,1.0591,1.0591,1.0591,1.0591,0.0104
1981-07-16,1.0645,1.0645,1.0645,1.0645,0.0051
1981-07-17,1.0564,1.0564,1.0564,1.0564,-0.0076
1981-07-20,1.0499,1.0499,1.0499,1.0499,-0.0062
1981-07-21,1.0413,1.0413,1.0413,1.0413,-0.008199999999999999
1981-07-22,1.048,1.048,1.048,1.048,0.0064
1981-07-23,1.049,1.049,1.049,1.049,0.001
1981-07-24,1.0514,1.0514,1.0514,1.0514,0.0023
1981-07-27,1.0562,1.0562,1.0562,1.0562,0.0046
1981-07-28,1.0492,1.0492,1.0492,1.0492,-0.0066
1981-07-30,1.0408,1.0408,1.0408,1.0408,-0.008
1981-07-31,1.041,1.041,1.041,1.041,0.0002
1981-08-03,1.0223,1.0223,1.0223,1.0223,-0.018000000000000002
1981-08-04,1.0191,1.0191,1.0191,1.0191,-0.0031
1981-08-05,1.0211,1.0211,1.0211,1.0211,0.002
1981-08-06,1.0176,1.0176,1.0176,1.0176,-0.0034000000000000002
1981-08-07,1.0121,1.0121,1.0121,1.0121,-0.0054
1981-08-10,0.9968,0.9968,0.9968,0.9968,-0.0151
1981-08-11,0.9987,0.9987,0.9987,0.9987,0.0019
1981-08-12,1.0312,1.0312,1.0312,1.0312,0.0325
1981-08-13,1.0201,1.0201,1.0201,1.0201,-0.0108
1981-08-14,1.0218,1.0218,1.0218,1.0218,0.0017000000000000001
1981-08-17,1.0219,1.0219,1.0219,1.0219,0.0001
1981-08-18,1.0286,1.0286,1.0286,1.0286,0.0066
1981-08-19,1.0277,1.0277,1.0277,1.0277,-0.0009
1981-08-20,1.0362,1.0362,1.0362,1.0362,0.0083
1981-08-21,1.0413,1.0413,1.0413,1.0413,0.0049
1981-08-24,1.0429,1.0429,1.0429,1.0429,0.0015
1981-08-25,1.0234,1.0234,1.0234,1.0234,-0.0187
1981-08-26,1.0335,1.0335,1.0335,1.0335,0.009899999999999999
1981-08-27,1.035,1.035,1.035,1.035,0.0015
1981-08-28,1.0424,1.0424,1.0424,1.0424,0.0070999999999999995
1981-09-01,1.0419,1.0419,1.0419,1.0419,-0.0005
