Date,Close,Open,High,Low,Volume,Change
2011-11-07,1617.32,1629.33,1629.33,1612.42,50630.0,-0.0064
2011-11-08,1599.06,1622.78,1623.15,1596.07,50300.0,-0.0113
2011-11-09,1606.06,1619.19,1623.35,1598.06,56830.0,0.0044
2011-11-10,1518.35,1565.36,1567.21,1518.35,86820.0,-0.0546
2011-11-11,1566.95,1542.86,1567.73,1527.94,53200.0,0.032
2011-11-14,1600.7,1588.95,1607.54,1588.95,47580.0,0.0215
2011-11-15,1587.77,1587.27,1598.0,1579.42,40890.0,-0.008100000000000001
2011-11-16,1560.63,1596.99,1610.66,1556.68,57850.0,-0.0171
2011-11-17,1576.7,1567.16,1579.1,1541.44,52940.0,0.0103
2011-11-18,1543.26,1544.41,1555.16,1538.65,47120.0,-0.0212
2011-11-21,1524.4,1536.3,1536.3,1516.62,39000.0,-0.012199999999999999
2011-11-22,1533.09,1507.08,1538.38,1506.32,39190.0,0.005699999999999999
2011-11-23,1491.98,1526.26,1526.26,1490.74,47290.0,-0.0268
2011-11-24,1505.04,1485.86,1510.76,1481.49,39300.0,0.0088
2011-11-25,1491.9,1490.05,1501.87,1483.65,40450.0,-0.0087
2011-11-28,1530.77,1519.27,1532.47,1512.41,46170.0,0.026099999999999998
2011-11-29,1570.19,1543.26,1572.18,1538.12,64590.0,0.0258
2011-11-30,1560.03,1561.19,1569.6,1554.07,43300.0,-0.006500000000000001
2011-12-01,1633.36,1620.3,1641.81,1617.67,82700.0,0.047
2011-12-02,1627.89,1630.01,1635.14,1620.72,47950.0,-0.0033
2011-12-05,1634.92,1638.86,1640.71,1624.57,35290.0,0.0043
2011-12-06,1618.66,1627.36,1633.9,1607.72,37340.0,-0.009899999999999999
2011-12-07,1630.25,1628.37,1635.03,1619.18,50290.0,0.0072
2011-12-08,1621.41,1620.61,1635.06,1609.4,62060.0,-0.0054
2011-12-09,1584.98,1593.91,1604.19,1583.19,47990.0,-0.0225
2011-12-12,1609.57,1609.95,1612.2,1598.61,43370.0,0.0155
2011-12-13,1575.0,1588.89,1591.92,1575.0,45600.0,-0.0215
2011-12-14,1566.4,1562.83,1575.75,1562.61,34470.0,-0.0055000000000000005
2011-12-15,1531.17,1545.76,1552.38,1530.22,46620.0,-0.0225
2011-12-16,1555.64,1539.47,1557.27,1536.23,40070.0,0.016
2011-12-19,1505.58,1545.13,1545.35,1479.96,63560.0,-0.0322
2011-12-20,1517.44,1518.23,1522.3,1508.74,37760.0,0.0079
2011-12-21,1569.87,1558.31,1571.69,1552.33,49650.0,0.0346
2011-12-22,1568.73,1562.74,1568.86,1557.32,27020.0,-0.0007000000000000001
2011-12-23,1586.89,1580.82,1592.32,1579.37,38240.0,0.0116
2011-12-26,1576.03,1591.43,1592.62,1572.81,24310.0,-0.0068000000000000005
2011-12-27,1565.16,1576.62,1584.95,1538.34,37930.0,-0.0069
2011-12-28,1545.85,1555.51,1555.51,1541.9,28970.0,-0.0123
2011-12-29,1544.82,1538.21,1555.16,1532.62,33340.0,-0.0007000000000000001
