Date,Close,Open,High,Low,Volume,Change
1998-01-02,3040.14,3012.01,3048.0,3005.84,6750000.0,0.0137
1998-01-05,3072.84,3023.43,3075.3,3023.43,16129999.999999998,0.0108
1998-01-06,3037.73,3055.1,3055.1,3025.22,16010000.000000002,-0.011399999999999999
1998-01-07,3006.73,3012.8,3062.21,3006.73,24810000.0,-0.0102
1998-01-08,2954.94,3034.96,3035.98,2949.7,22690000.0,-0.0172
1998-01-09,2919.81,2933.3,2941.58,2902.13,21400000.0,-0.011899999999999999
1998-01-12,2862.54,2830.97,2870.49,2809.73,20860000.0,-0.0196
1998-01-13,2902.93,2914.09,2914.6,2881.51,14710000.0,0.0141
1998-01-14,2919.8,2935.14,2949.97,2906.26,16930000.0,0.0058
1998-01-15,2932.75,2915.61,2932.78,2904.7,11510000.0,0.0044
1998-01-16,2976.09,2955.58,2976.85,2952.69,14850000.0,0.0148
1998-01-19,2986.95,3004.86,3016.81,2984.36,12330000.0,0.0036
1998-01-20,3008.34,2994.14,3013.6,2993.13,10980000.0,0.0072
1998-01-21,2998.11,3010.97,3010.97,2986.07,14600000.0,-0.0034000000000000002
1998-01-22,2988.59,2957.49,2993.45,2944.29,15600000.0,-0.0032
1998-01-23,2966.15,2987.39,3005.78,2954.39,18060000.0,-0.0075
1998-01-26,3000.47,2992.54,3004.83,2961.9,10660000.0,0.0116
1998-01-27,3052.02,3003.94,3054.33,3001.8,16450000.0,0.0172
1998-01-28,3088.26,3074.22,3105.5,3064.55,17010000.0,0.011899999999999999
1998-01-29,3133.82,3101.07,3138.15,3096.41,20920000.0,0.0148
1998-01-30,3172.14,3124.77,3173.98,3123.13,21840000.0,0.012199999999999999
1998-02-02,3187.5,3206.29,3221.58,3178.3,20770000.0,0.0048
1998-02-03,3188.43,3174.18,3196.05,3163.36,20730000.0,0.0003
1998-02-04,3166.26,3175.1,3175.1,3147.8,17350000.0,-0.006999999999999999
1998-02-05,3189.6,3186.74,3239.39,3182.43,28580000.0,0.0074
1998-02-06,3216.66,3189.44,3232.46,3173.0,17710000.0,0.0085
1998-02-09,3220.94,3229.86,3239.36,3216.05,11770000.0,0.0013
1998-02-10,3235.76,3213.98,3249.23,3212.1,13510000.0,0.0046
1998-02-11,3240.0,3264.12,3272.28,3230.78,18600000.0,0.0013
1998-02-12,3178.7,3239.57,3244.35,3178.7,13760000.0,-0.0189
1998-02-13,3187.73,3172.94,3201.17,3165.48,12430000.0,0.0028000000000000004
1998-02-16,3225.12,3180.47,3226.82,3178.15,9000000.0,0.011699999999999999
1998-02-17,3280.45,3243.65,3283.35,3243.65,18620000.0,0.0172
1998-02-18,3281.71,3272.02,3297.93,3258.92,16520000.0,0.0004
1998-02-19,3250.63,3274.24,3284.08,3243.33,18060000.0,-0.0095
1998-02-20,3262.5,3237.23,3262.5,3232.81,14120000.0,0.0037
1998-02-23,3273.48,3282.68,3315.09,3260.23,16420000.000000002,0.0034000000000000002
1998-02-24,3262.63,3251.26,3288.44,3249.11,13870000.0,-0.0033
1998-02-25,3348.2,3273.51,3348.39,3273.51,19820000.0,0.0262
1998-02-26,3397.03,3359.8,3404.48,3345.18,30390000.0,0.0146
1998-02-27,3421.92,3402.61,3431.45,3380.06,25090000.0,0.0073
1998-03-02,3446.7,3420.81,3472.9,3418.99,17460000.0,0.0072
1998-03-03,3414.87,3445.29,3445.29,3404.45,18380000.0,-0.0092
1998-03-04,3381.32,3425.16,3438.92,3369.39,16110000.0,-0.0098
1998-03-05,3395.8,3340.57,3397.04,3329.4,16860000.0,0.0043
1998-03-06,3483.22,3388.12,3488.47,3388.03,18970000.0,0.025699999999999997
1998-03-09,3525.85,3486.28,3531.27,3476.79,14760000.0,0.012199999999999999
1998-03-10,3521.51,3521.5,3546.87,3506.83,18670000.0,-0.0012
1998-03-11,3539.43,3528.46,3541.85,3486.71,14890000.0,0.0051
1998-03-12,3526.57,3523.2,3548.82,3515.75,14140000.0,-0.0036
1998-03-13,3540.23,3558.29,3589.23,3516.66,18760000.0,0.0039000000000000003
1998-03-16,3598.26,3545.7,3602.16,3545.7,14520000.0,0.016399999999999998
1998-03-17,3661.63,3616.37,3666.03,3608.5,20580000.0,0.0176
1998-03-18,3652.52,3650.88,3690.79,3612.6,18170000.0,-0.0025
1998-03-19,3688.68,3650.06,3694.02,3635.21,24880000.0,0.009899999999999999
1998-03-20,3688.91,3700.36,3717.32,3676.27,19950000.0,0.0001
1998-03-23,3680.13,3702.45,3718.92,3661.28,17330000.0,-0.0024
1998-03-24,3738.54,3672.49,3746.4,3668.3,23730000.0,0.0159
1998-03-25,3818.71,3794.15,3818.71,3784.93,21810000.0,0.021400000000000002
1998-03-26,3783.78,3806.92,3815.55,3760.31,17200000.0,-0.0091
1998-03-27,3810.23,3765.29,3851.1,3765.29,17280000.0,0.006999999999999999
1998-03-30,3800.23,3809.26,3817.54,3766.62,14460000.0,-0.0026
1998-03-31,3875.81,3821.21,3886.06,3811.71,17720000.0,0.0199
1998-04-01,3883.31,3885.26,3911.59,3855.15,17850000.0,0.0019
1998-04-02,3935.88,3889.2,3952.9,3889.2,16990000.0,0.013500000000000002
1998-04-03,3932.02,3980.3,3987.82,3919.41,22070000.0,-0.001
1998-04-06,3986.75,3929.11,3986.75,3928.12,17020000.0,0.0139
1998-04-07,3903.27,3969.85,3992.2,3883.65,18410000.0,-0.0209
1998-04-08,3873.87,3894.62,3894.62,3847.82,17230000.0,-0.0075
1998-04-09,3894.48,3842.41,3897.72,3842.41,10580000.0,0.0053
1998-04-14,3867.66,3928.74,3961.69,3867.66,16640000.0,-0.0069
