Date,Close,Open,High,Low,Volume,Change
2001-09-11,4273.53,4680.8,4788.38,4130.52,119870000.0,-0.0849
2008-02-18,6967.55,6865.57,6997.77,6865.57,114680000.0,0.019799999999999998
2009-02-16,4366.64,4386.46,4421.78,4359.29,86110000.0,-0.0106
2010-05-17,6066.92,6029.91,6151.54,6026.32,144990000.0,0.0017000000000000001
2010-05-18,6155.93,6144.08,6181.26,6113.87,122110000.0,0.0147
2010-05-19,5988.67,6091.85,6124.81,5972.17,185440000.0,-0.027200000000000002
2010-05-20,5867.88,6023.11,6043.84,5780.73,192600000.0,-0.0202
2010-05-21,5829.25,5835.22,5872.65,5689.18,341950000.0,-0.0066
2010-05-24,5805.68,5858.45,5872.07,5733.57,91350000.0,-0.004
2010-05-25,5670.04,5659.59,5690.25,5607.68,193420000.0,-0.023399999999999997
2010-05-26,5758.02,5735.46,5828.37,5721.02,172250000.0,0.0155
2010-05-27,5937.14,5802.64,5952.21,5802.36,180620000.0,0.0311
2010-05-28,5946.18,5962.84,5980.78,5927.31,104020000.0,0.0015
2010-05-31,5964.33,5933.58,5993.94,5931.2,45850000.0,0.0031
2010-06-01,5981.27,5943.94,6012.04,5833.61,127460000.0,0.0028000000000000004
2010-06-02,5981.2,5923.48,5992.21,5869.35,99320000.0,-0.0
2010-06-03,6054.63,6075.68,6101.83,6046.38,102490000.0,0.0123
2010-06-04,5938.88,6081.47,6114.58,5912.9,131210000.00000001,-0.0191
2010-06-07,5904.95,5876.48,5954.47,5851.93,117570000.0,-0.005699999999999999
2010-06-08,5868.55,5916.86,5922.95,5798.76,163230000.0,-0.0062
2010-06-09,5984.75,5895.94,5993.93,5832.97,115040000.0,0.019799999999999998
2010-06-10,6056.59,5959.11,6089.43,5925.06,131090000.0,0.012
2010-06-11,6047.83,6082.9,6084.7,5983.27,132370000.0,-0.0014000000000000002
2010-06-14,6125.0,6113.46,6137.25,6093.38,96620000.0,0.0128
2010-06-15,6175.05,6089.32,6194.25,6089.32,118280000.0,0.008199999999999999
2010-06-16,6190.91,6203.01,6207.3,6143.18,120770000.0,0.0026
2010-06-17,6223.54,6181.77,6241.36,6164.99,112720000.0,0.0053
2010-06-18,6216.98,6223.88,6256.55,6189.71,260010000.0,-0.0011
2010-06-21,6292.97,6320.41,6330.81,6263.41,92620000.0,0.012199999999999999
2010-06-22,6269.04,6254.86,6295.58,6216.39,86800000.0,-0.0038
2010-06-23,6204.52,6219.2,6271.85,6178.84,96950000.0,-0.0103
2010-06-24,6115.48,6232.38,6235.48,6097.01,113900000.0,-0.0144
2010-06-25,6070.6,6116.23,6149.87,6039.56,101550000.0,-0.0073
2010-06-28,6157.22,6097.37,6168.99,6059.83,81580000.0,0.0143
2010-06-29,5952.03,6061.68,6068.82,5935.35,122000000.0,-0.0333
2010-06-30,5965.52,5972.26,6001.03,5938.2,110270000.0,0.0023
2010-07-01,5857.43,5885.61,5953.84,5827.25,133030000.0,-0.0181
2010-07-02,5834.15,5885.22,5941.22,5833.12,103990000.0,-0.004
2010-07-05,5816.2,5853.75,5861.05,5809.37,58960000.0,-0.0031
2010-07-06,5940.98,5847.47,5995.64,5842.07,104930000.0,0.0215
2010-07-07,5992.86,5896.18,5997.82,5848.66,117660000.0,0.0087
2010-07-08,6035.66,6025.86,6057.52,6006.68,108890000.0,0.0070999999999999995
2010-07-09,6065.24,6070.47,6078.56,6039.31,82690000.0,0.0049
2010-07-12,6077.19,6079.95,6119.7,6061.84,68500000.0,0.002
2010-07-13,6191.13,6078.34,6200.82,6076.14,117520000.0,0.0187
2010-07-14,6209.76,6215.23,6226.54,6161.13,97860000.0,0.003
2010-07-15,6149.36,6187.78,6248.07,6127.36,114230000.0,-0.0097
2010-07-16,6040.27,6165.51,6205.44,6018.64,143890000.0,-0.0177
2010-07-19,6009.11,6034.87,6083.12,5993.55,80330000.0,-0.0052
2010-07-20,5967.49,6039.16,6052.51,5906.04,92840000.0,-0.0069
2010-07-21,5990.38,6011.72,6060.49,5976.92,79690000.0,0.0038
2010-07-22,6142.15,5971.09,6148.13,5961.86,100970000.0,0.0253
2010-07-23,6166.34,6125.26,6190.24,6112.5,85490000.0,0.0039000000000000003
2010-07-26,6194.21,6201.02,6201.14,6131.91,73220000.0,0.0045000000000000005
2010-07-27,6207.31,6211.1,6253.64,6189.96,134570000.0,0.0021
2010-07-28,6178.94,6238.71,6249.16,6147.57,102640000.0,-0.0046
2010-07-29,6134.7,6202.78,6243.42,6124.45,111250000.0,-0.0072
2010-07-30,6147.97,6123.41,6184.54,6059.19,105540000.0,0.0022
2010-08-02,6292.13,6187.64,6304.26,6182.68,104820000.0,0.023399999999999997
2010-08-03,6307.91,6279.95,6310.32,6265.61,99280000.0,0.0025
2010-08-04,6331.33,6287.65,6361.67,6264.28,99510000.0,0.0037
2010-08-05,6333.58,6332.82,6382.56,6321.38,117070000.0,0.0004
2010-08-06,6259.63,6361.09,6386.97,6244.69,111200000.0,-0.011699999999999999
2010-08-09,6351.6,6326.62,6356.41,6318.12,70330000.0,0.0147
2010-08-10,6286.25,6315.87,6333.25,6247.62,83820000.0,-0.0103
2010-08-11,6154.07,6234.6,6236.57,6143.58,107360000.0,-0.021
2010-08-12,6135.17,6141.9,6173.42,6097.72,113100000.0,-0.0031
2010-08-13,6110.41,6163.11,6168.71,6068.82,98260000.0,-0.004
2010-08-16,6110.57,6132.78,6156.57,6062.29,74500000.0,0.0
2010-08-17,6206.4,6125.32,6215.35,6123.79,87900000.0,0.015700000000000002
2010-08-18,6186.31,6183.12,6216.55,6155.51,77000000.0,-0.0032
2010-08-19,6075.13,6216.33,6229.46,6070.83,105080000.0,-0.018000000000000002
2010-08-20,6005.16,6079.91,6097.35,5999.63,107090000.0,-0.0115
2010-08-23,6010.91,6017.19,6055.23,5995.37,66569999.99999999,0.001
2010-08-24,5935.44,5962.87,5975.83,5869.3,97950000.0,-0.0126
2010-08-25,5899.5,5925.48,5954.96,5837.9,107850000.0,-0.0060999999999999995
2010-08-26,5912.58,5937.27,5948.91,5896.52,90850000.0,0.0022
2010-08-27,5951.17,5899.99,5957.32,5845.49,117060000.0,0.006500000000000001
2010-08-30,5912.41,5973.48,5978.19,5889.84,57740000.0,-0.006500000000000001
2010-08-31,5925.22,5846.03,5925.81,5833.51,102990000.0,0.0022
2010-09-01,6083.9,5936.94,6087.94,5876.43,119790000.0,0.0268
2010-09-02,6083.85,6071.56,6104.09,6052.55,96110000.0,-0.0
2010-09-03,6134.62,6091.66,6178.01,6088.26,94990000.0,0.0083
2010-09-06,6155.04,6156.29,6164.93,6140.98,63510000.0,0.0033
2010-09-07,6117.89,6136.92,6138.93,6083.2,81980000.0,-0.006
2010-09-08,6164.44,6099.33,6180.38,6062.65,108640000.0,0.0076
2010-09-09,6221.52,6141.84,6233.07,6133.99,102020000.0,0.009300000000000001
2010-09-10,6214.77,6186.22,6224.65,6182.56,94000000.0,-0.0011
2010-09-13,6261.68,6258.51,6290.87,6231.52,93970000.0,0.0075
2010-09-14,6275.41,6261.78,6287.78,6231.38,112790000.0,0.0022
2010-09-15,6261.87,6282.52,6288.2,6227.2,104880000.0,-0.0022
2010-09-16,6249.65,6255.14,6281.1,6233.97,96810000.0,-0.002
2010-09-17,6209.76,6297.93,6321.2,6185.74,232900000.0,-0.0064
2010-09-20,6294.58,6231.28,6301.63,6219.85,96810000.0,0.0137
2010-09-21,6275.98,6281.07,6339.97,6275.98,130949999.99999999,-0.003
2010-09-22,6208.33,6286.33,6297.4,6192.43,133910000.0,-0.0108
2010-09-23,6184.71,6252.31,6263.74,6129.44,117860000.0,-0.0038
2010-09-24,6298.3,6173.89,6310.28,6146.42,114750000.0,0.0184
2010-09-27,6278.89,6307.87,6324.09,6272.17,86120000.0,-0.0031
2010-09-28,6276.09,6258.2,6311.92,6197.96,109270000.0,-0.0004
2010-09-29,6246.92,6296.28,6326.34,6223.14,120080000.0,-0.0046
2010-09-30,6229.02,6214.02,6339.36,6204.69,137410000.0,-0.0029
2010-10-01,6211.34,6244.06,6293.09,6187.22,125510000.0,-0.0028000000000000004
2010-10-04,6134.21,6205.0,6210.25,6128.54,90480000.0,-0.0124
2010-10-05,6215.83,6132.12,6233.45,6115.87,106590000.0,0.013300000000000001
2010-10-06,6270.73,6248.81,6289.56,6242.52,111930000.0,0.0088
2010-10-07,6276.25,6278.61,6321.79,6233.14,97560000.0,0.0009
2010-10-08,6291.67,6269.48,6295.09,6239.43,124530000.0,0.0025
2010-10-11,6309.51,6308.43,6325.31,6289.36,79120000.0,0.0028000000000000004
2010-10-12,6304.57,6257.03,6316.77,6228.39,99630000.0,-0.0008
2010-10-13,6434.52,6339.76,6456.27,6335.22,148840000.0,0.0206
2010-10-14,6455.27,6446.32,6485.71,6445.32,110050000.0,0.0032
2010-10-15,6492.3,6478.0,6512.78,6438.78,137130000.0,0.005699999999999999
2010-10-18,6516.63,6465.83,6533.83,6462.59,91060000.0,0.0037
2010-10-19,6490.69,6508.36,6544.79,6472.18,101370000.0,-0.004
2010-10-20,6524.55,6470.3,6527.85,6461.48,95160000.0,0.0052
2010-10-21,6611.01,6514.99,6621.84,6504.66,95690000.0,0.013300000000000001
2010-10-22,6605.84,6594.9,6623.94,6586.4,67470000.0,-0.0008
2010-10-25,6639.21,6645.45,6668.54,6625.83,75740000.0,0.0051
2010-10-26,6613.8,6634.24,6645.7,6580.28,95120000.0,-0.0038
2010-10-27,6568.0,6591.24,6629.13,6553.25,117910000.0,-0.0069
2010-10-28,6595.28,6600.28,6644.61,6576.02,104320000.0,0.0042
2010-10-29,6601.37,6585.97,6630.98,6569.25,93680000.0,0.0009
2010-11-01,6604.86,6637.09,6670.9,6586.01,75390000.0,0.0005
2010-11-02,6654.31,6600.41,6668.93,6597.46,71570000.0,0.0075
2010-11-03,6617.8,6666.07,6682.91,6604.75,82910000.0,-0.0055000000000000005
2010-11-04,6734.69,6677.78,6757.29,6676.42,130039999.99999999,0.0177
2010-11-05,6754.2,6743.56,6775.17,6712.47,111690000.0,0.0029
2010-11-08,6750.5,6746.44,6759.41,6728.35,98820000.0,-0.0005
2010-11-09,6787.81,6742.05,6810.86,6736.63,109750000.0,0.0055000000000000005
2010-11-10,6719.84,6759.59,6783.69,6684.22,132580000.00000001,-0.01
2010-11-11,6723.41,6747.8,6750.39,6700.47,107480000.0,0.0005
2010-11-12,6734.61,6650.92,6758.59,6617.97,117490000.0,0.0017000000000000001
2010-11-15,6790.17,6705.13,6812.96,6679.69,95230000.0,0.008199999999999999
2010-11-16,6663.24,6751.13,6772.01,6663.15,131979999.99999999,-0.0187
2010-11-17,6700.07,6658.99,6705.19,6653.57,85430000.0,0.0055000000000000005
2010-11-18,6832.11,6765.7,6835.54,6754.4,99620000.0,0.0197
2010-11-19,6843.55,6841.37,6854.09,6794.43,107510000.0,0.0017000000000000001
2010-11-22,6822.05,6892.02,6901.93,6805.97,96810000.0,-0.0031
2010-11-23,6705.0,6791.75,6827.83,6705.0,115850000.0,-0.0172
2010-11-24,6823.8,6740.61,6833.7,6701.98,118630000.0,0.0177
2010-11-25,6879.66,6834.68,6885.81,6823.19,84550000.0,0.008199999999999999
2010-11-26,6848.98,6842.39,6871.71,6778.6,101950000.0,-0.0045000000000000005
2010-11-29,6697.97,6867.77,6907.61,6697.97,123910000.0,-0.022000000000000002
2010-11-30,6688.49,6732.59,6763.52,6655.94,132330000.00000001,-0.0014000000000000002
2010-12-01,6866.63,6748.36,6868.81,6736.69,121570000.0,0.026600000000000002
2010-12-02,6957.61,6895.77,6958.69,6840.65,130560000.0,0.0132
2010-12-03,6947.72,6947.31,6977.91,6914.5,103220000.0,-0.0014000000000000002
2010-12-06,6954.38,6970.24,6971.95,6926.57,84510000.0,0.001
2010-12-07,7001.91,6987.88,7042.67,6962.1,112760000.0,0.0068000000000000005
2010-12-08,6975.87,6976.19,7013.53,6956.67,89050000.0,-0.0037
2010-12-09,6964.16,7017.99,7021.31,6947.9,141060000.0,-0.0017000000000000001
2010-12-10,7006.17,6987.69,7018.11,6973.32,98520000.0,0.006
2010-12-13,7029.39,7027.58,7044.87,7017.6,72040000.0,0.0033
2010-12-14,7027.4,7024.79,7032.65,7011.14,75980000.0,-0.0003
2010-12-15,7016.37,7007.49,7029.74,6964.13,93680000.0,-0.0016
2010-12-16,7024.4,7012.99,7033.03,6991.69,78310000.0,0.0011
2010-12-17,6982.45,7042.83,7043.15,6980.18,188710000.0,-0.006
2010-12-20,7018.6,7000.38,7068.56,6992.67,73900000.0,0.0052
2010-12-21,7077.99,7045.25,7087.84,7042.98,66700000.0,0.0085
2010-12-22,7067.92,7079.22,7084.1,7067.71,62440000.0,-0.0014000000000000002
2010-12-23,7057.69,7083.08,7083.08,7042.58,42130000.0,-0.0014000000000000002
2010-12-27,6970.73,7055.32,7056.34,6943.05,44520000.0,-0.0123
2010-12-28,6972.1,6984.85,6990.81,6957.65,32270000.000000004,0.0002
2010-12-29,6995.47,6989.54,7008.31,6981.79,39090000.0,0.0034000000000000002
2010-12-30,6914.19,6996.56,7008.12,6897.22,43680000.0,-0.0116
2011-01-03,6989.74,6973.39,7026.62,6969.83,61890000.0,0.0109
2011-01-04,6975.35,6979.68,7025.86,6952.02,87670000.0,-0.0021
2011-01-05,6939.82,6966.08,6967.24,6842.9,117140000.0,-0.0051
2011-01-06,6981.39,6949.48,7047.59,6949.07,91240000.0,0.006
2011-01-07,6947.84,6991.55,7010.89,6939.88,92630000.0,-0.0048
2011-01-10,6857.06,6920.36,6941.39,6835.74,93170000.0,-0.0131
2011-01-11,6941.57,6879.39,6951.19,6860.52,115260000.0,0.0123
2011-01-12,7068.78,6958.84,7070.4,6958.5,122560000.0,0.0183
2011-01-13,7075.11,7075.54,7084.07,7036.09,160360000.0,0.0009
2011-01-14,7075.7,7055.42,7083.02,7015.35,125090000.0,0.0001
2011-01-17,7078.06,7072.75,7087.43,7055.83,79250000.0,0.0003
2011-01-18,7143.45,7100.48,7156.25,7099.12,121730000.0,0.0092
2011-01-19,7082.76,7163.37,7165.0,7077.23,110000000.0,-0.0085
2011-01-20,7024.27,7074.89,7084.24,7008.62,154430000.0,-0.0083
2011-01-21,7062.42,7047.7,7122.89,7023.69,173920000.0,0.0054
2011-01-24,7067.77,7080.78,7089.62,7000.41,121570000.0,0.0008
2011-01-25,7059.01,7096.84,7102.08,7043.64,122870000.0,-0.0012
2011-01-26,7127.35,7092.89,7160.86,7087.25,109510000.0,0.0097
2011-01-27,7155.58,7120.64,7180.15,7114.35,113480000.0,0.004
2011-01-28,7102.8,7155.47,7177.23,7102.8,96020000.0,-0.0074
2011-01-31,7077.48,7094.56,7107.37,7033.09,93020000.0,-0.0036
2011-02-01,7184.27,7133.34,7190.75,7105.31,117370000.0,0.0151
2011-02-02,7183.67,7202.62,7222.13,7160.36,114240000.0,-0.0001
2011-02-03,7193.68,7175.75,7198.98,7144.08,105090000.0,0.0014000000000000002
2011-02-04,7216.21,7216.66,7226.64,7186.24,94080000.0,0.0031
2011-02-07,7283.62,7222.05,7287.66,7214.05,93210000.0,0.009300000000000001
2011-02-08,7323.24,7274.17,7325.03,7272.8,98880000.0,0.0054
2011-02-09,7320.9,7319.12,7350.78,7310.44,81820000.0,-0.0003
2011-02-10,7340.28,7322.62,7340.87,7269.53,105380000.0,0.0026
2011-02-11,7371.2,7320.07,7390.48,7283.87,96100000.0,0.0042
2011-02-14,7396.63,7403.83,7424.36,7378.41,69640000.0,0.0034000000000000002
2011-02-15,7400.04,7397.68,7420.69,7376.24,101590000.0,0.0005
2011-02-16,7414.3,7414.23,7438.42,7399.82,122450000.0,0.0019
2011-02-17,7405.51,7429.0,7434.93,7364.04,112230000.0,-0.0012
2011-02-18,7426.81,7422.11,7427.3,7379.94,122190000.0,0.0029
2011-02-21,7321.81,7412.06,7441.82,7310.69,100850000.0,-0.0141
2011-02-22,7318.35,7293.11,7350.95,7259.67,121300000.0,-0.0005
2011-02-23,7194.6,7295.12,7310.73,7183.3,118020000.0,-0.0169
2011-02-24,7130.5,7134.7,7156.05,7093.91,137570000.0,-0.0089
2011-02-25,7185.17,7139.88,7194.02,7130.15,114080000.0,0.0077
2011-02-28,7272.32,7173.59,7305.49,7148.94,101480000.0,0.0121
2011-03-01,7223.3,7309.8,7356.33,7193.78,112180000.0,-0.0067
2011-03-02,7181.12,7169.04,7202.58,7122.69,111140000.0,-0.0058
2011-03-03,7225.96,7225.23,7294.04,7191.14,95320000.0,0.0062
2011-03-04,7178.9,7262.54,7311.25,7157.12,97460000.0,-0.006500000000000001
