Date,Close,Open,High,Low,Volume,Change
2000-12-26,63.35,64.11,64.19,63.04,141880000.0,0.0083
2001-01-02,65.41,63.33,65.47,62.97,130590000.0,0.0325
2001-01-03,65.38,64.28,65.79,63.99,182700000.0,-0.0005
2001-01-04,70.14,69.19,71.37,69.19,265500000.0,0.0728
2001-01-05,73.15,70.32,73.23,69.74,352410000.0,0.0429
2001-01-08,73.83,72.12,74.01,71.98,378300000.0,0.009300000000000001
2001-01-09,74.2,73.41,74.2,71.96,354550000.0,0.005
2001-01-10,70.49,73.77,74.66,70.49,399220000.0,-0.05
2001-01-11,70.38,71.5,71.76,70.09,324670000.0,-0.0016
2001-01-12,74.04,72.7,75.69,72.7,469180000.0,0.052000000000000005
2001-01-15,75.58,74.97,76.75,74.24,395930000.0,0.0208
2001-01-16,76.16,75.79,76.83,74.19,397010000.0,0.0077
2001-01-17,75.25,75.78,77.07,74.08,306400000.0,-0.011899999999999999
2001-01-18,76.39,75.45,77.53,75.35,284920000.0,0.0151
2001-01-19,78.6,78.86,78.93,77.7,286150000.0,0.028900000000000002
2001-01-22,79.47,78.96,79.47,77.74,299680000.0,0.0111
2001-01-26,74.64,78.87,78.93,74.64,298750000.0,-0.0608
2001-01-29,75.16,74.76,75.43,74.05,256890000.0,0.006999999999999999
2001-01-30,74.44,75.76,76.68,74.44,308520000.0,-0.0096
2001-01-31,77.98,74.9,77.98,74.77,261579999.99999997,0.047599999999999996
2001-02-01,77.27,76.45,78.39,76.32,228600000.0,-0.0091
2001-02-02,76.7,77.55,77.83,75.87,196800000.0,-0.0074
2001-02-05,72.87,74.9,74.98,72.4,198890000.0,-0.0499
2001-02-06,73.81,72.61,73.91,72.1,182190000.0,0.0129
2001-02-07,72.44,73.58,73.58,72.15,182260000.0,-0.018600000000000002
2001-02-08,74.5,72.55,74.5,72.55,165880000.0,0.028399999999999998
2001-02-09,74.91,74.06,75.39,73.09,185440000.0,0.0055000000000000005
2001-02-12,75.4,73.94,75.88,73.37,166670000.0,0.006500000000000001
2001-02-13,75.28,75.89,76.17,74.71,186250000.0,-0.0016
2001-02-14,75.9,74.77,76.4,74.38,243540000.0,0.008199999999999999
2001-02-15,75.88,76.92,77.04,75.77,221880000.0,-0.0003
2001-02-16,76.08,76.2,76.93,75.98,182450000.0,0.0026
2001-02-19,74.91,74.82,75.06,73.86,178450000.0,-0.0154
2001-02-20,76.36,74.73,76.39,74.35,289930000.0,0.0194
2001-02-21,74.38,75.88,75.88,74.36,244570000.0,-0.0259
2001-02-22,72.93,73.68,73.68,71.41,250060000.0,-0.0195
2001-02-23,72.9,72.45,73.84,72.34,214000000.0,-0.0004
2001-02-26,73.09,73.02,73.53,72.44,177520000.0,0.0026
2001-02-27,72.06,73.68,74.64,71.93,221630000.0,-0.0141
2001-02-28,72.14,71.24,72.6,71.2,155420000.0,0.0011
2001-03-02,69.84,71.68,71.68,69.56,178920000.0,-0.0319
2001-03-05,70.76,68.58,70.76,68.58,172360000.0,0.0132
2001-03-06,71.13,71.29,72.01,70.49,166180000.0,0.0052
2001-03-07,71.12,71.94,72.27,70.78,176290000.0,-0.0001
2001-03-08,72.47,71.2,72.47,70.98,156670000.0,0.019
2001-03-09,70.55,71.46,71.65,70.14,125530000.0,-0.0265
2001-03-12,67.89,69.04,69.39,67.87,200800000.0,-0.0377
2001-03-13,65.82,65.75,66.45,65.08,199490000.0,-0.0305
2001-03-14,67.69,67.55,67.98,67.2,223020000.0,0.028399999999999998
2001-03-15,67.57,65.2,67.64,65.1,194060000.0,-0.0018
2001-03-16,67.1,67.45,67.74,66.85,191650000.0,-0.006999999999999999
2001-03-19,66.51,66.17,67.43,65.76,143080000.0,-0.0088
2001-03-20,66.12,67.5,67.55,66.1,156200000.0,-0.0059
2001-03-21,66.26,64.7,66.26,64.66,146200000.0,0.0021
2001-03-22,65.47,66.04,66.2,65.09,217040000.0,-0.011899999999999999
2001-03-23,67.01,66.12,67.15,66.04,177420000.0,0.0235
2001-03-26,68.04,67.87,68.64,67.48,283410000.0,0.0154
2001-03-27,66.25,68.07,68.07,66.25,261860000.0,-0.0263
2001-03-28,65.77,67.38,67.41,65.77,193290000.0,-0.0072
2001-03-29,65.18,65.05,66.24,64.77,297900000.0,-0.009000000000000001
2001-03-30,65.16,65.32,65.84,64.38,255350000.0,-0.0003
2001-04-02,64.12,64.78,65.01,63.74,117930000.0,-0.016
2001-04-03,62.62,62.9,63.23,62.01,149910000.0,-0.023399999999999997
2001-04-04,61.42,61.75,62.37,61.4,160720000.0,-0.0192
