date,open,high,low,close,volume
2017-06-22,17.420955657958984,17.595165704211947,16.962509456433747,17.420955657958984,3224300.0
2017-06-23,17.420957558182536,17.833559884094008,17.32926795810958,17.686857223510742,711600.0
2017-06-26,17.67768822152919,17.729033978236007,17.439295959080624,17.65018081665039,458200.0
2017-06-27,17.585994336654302,17.74186609532833,17.512643023680244,17.558486938476562,245100.0
2017-06-28,17.604336890686067,17.696024742614714,17.530985559842946,17.65018081665039,184000.0
2017-06-29,17.54932208092847,17.833560018175035,17.512647289923745,17.65018081665039,343700.0
2017-06-30,17.540148673024735,17.74186609532833,16.797466410558254,17.558486938476562,453900.0
2017-07-03,17.604336890686067,17.65018081665039,17.55849121588807,17.65018081665039,33400.0
2017-07-05,17.686853226481915,17.833555853912046,17.604332779948308,17.787710189819336,83700.0
2017-07-06,17.78771429591174,17.833559970587405,17.420957642674797,17.751039505004883,150300.0
2017-07-07,17.66851824375069,17.879403091260883,17.65017997470626,17.79688262939453,137700.0
2017-07-10,17.879403091260883,17.879403091260883,17.696023898483748,17.79688262939453,98900.0
2017-07-11,17.760208678287054,17.971093535749425,17.530985550914828,17.916080474853516,188800.0
2017-07-12,17.971097503650526,18.02611057669296,17.75104346264673,17.87940788269043,86500.0
2017-07-13,17.961924400794494,17.961924400794494,17.879403935033796,17.916080474853516,43900.0
2017-07-14,18.03527348774279,18.062780889185245,17.84272517531249,18.053611755371094,91500.0
2017-07-17,17.989430204188995,18.108625450324638,17.879402343358503,18.007766723632812,118700.0
2017-07-18,17.78771253212125,18.035273904321173,17.420955915251085,17.980260848999023,198000.0
2017-07-19,17.90691529362868,18.035279713672377,17.815225672668582,17.87940788269043,81200.0
2017-07-20,17.613504517746833,18.13613472459101,17.530985799649013,18.108627319335938,296100.0
2017-07-21,18.062781957781986,18.337848993145748,17.851895365247305,18.200315475463867,577000.0
2017-07-24,18.05361310229674,18.171891964306866,17.585997735888316,17.6318416595459,122400.0
2017-07-25,17.53098210790305,17.668515607548645,17.411785125732422,17.411785125732422,192700.0
2017-07-26,17.402618228196555,17.5126460913477,17.23757730788661,17.274253845214844,121000.0
2017-07-27,17.19172880480906,17.420951855539847,16.522397916395104,16.78829574584961,254600.0
2017-07-28,16.604923423312684,17.26508538135565,16.595754288624548,16.733287811279297,165400.0
2017-07-31,16.779132322341457,17.34302275795188,16.779132322341457,17.054201126098633,140500.0
2017-08-01,16.916666251515792,17.14588936197626,16.66910487249844,16.944171905517578,164800.0
2017-08-02,16.815806513296668,17.31092749275991,16.7149477911251,16.962509155273438,115100.0
2017-08-03,17.100046983555792,17.631844632279492,17.017526507992297,17.2192440032959,108000.0
2017-08-04,17.10004262963272,17.36594226070954,16.98084738907536,17.06336784362793,97800.0
2017-08-07,17.081709945338467,17.45763755496776,16.870825047591648,17.39345359802246,124200.0
2017-08-08,17.42095607563625,17.52181480201666,17.045030321279203,17.347604751586914,146400.0
2017-08-09,17.173395666608247,17.448464458882174,17.054200414139743,17.164226531982422,174400.0
2017-08-10,17.301763751038173,17.540154282822417,17.228412414604453,17.329269409179688,182400.0
2017-08-11,17.191731993104373,17.540150325344587,17.15505545874571,17.26508331298828,126100.0
2017-08-14,17.338435201777763,17.8702327255937,17.28342214726811,17.420955657958984,103600.0
2017-08-15,17.29259033762919,17.86106261715639,17.255913804068275,17.604333877563477,92700.0
2017-08-16,17.65017997470626,17.95275441860502,17.631841705661827,17.79688262939453,99700.0
2017-08-17,17.943587235552968,18.090289906196016,17.78771542939051,17.961925506591797,60900.0
2017-08-18,17.796885948077524,18.10862958463105,17.796885948077524,17.97109603881836,54200.0
2017-08-21,17.989432368792773,18.02610716092687,17.576830027073363,17.806053161621094,90300.0
2017-08-22,17.741868920611374,17.906909838293064,17.558489734557607,17.576828002929688,113600.0
2017-08-23,17.696025120109493,17.916080866166805,17.468636514295223,17.677688598632812,108500.0
2017-08-24,17.778539551560375,17.906905651316983,17.583242110679194,17.714357376098633,90400.0
2017-08-25,17.897741652292616,18.026106040030623,17.7235315911956,17.760208129882812,98000.0
2017-08-28,17.714364094068983,18.03527684191332,17.714364094068983,17.961925506591797,101300.0
2017-08-29,17.91608157782851,18.053615112952148,17.78771542939051,17.961925506591797,74300.0
2017-08-30,18.016939163208008,18.090290500941066,17.69602640481319,18.016939163208008,71300.0
2017-08-31,17.897743895204478,18.20031838195757,17.87023648774189,18.016939163208008,190100.0
2017-09-01,17.971094348827943,18.191148351201296,17.943586942718618,17.998600006103516,161000.0
2017-09-05,18.145302970044312,18.163639490481657,17.755622617787765,18.090288162231445,248300.0
2017-09-06,18.076534695363808,18.170975204818806,17.925246602479604,18.136133193969727,195500.0
2017-09-07,18.016933263783073,18.06277892787578,17.650176695207747,17.787710189819336,144400.0
