date,close
1994-10-18,
1994-10-19,
1994-10-20,
1994-10-21,
1994-10-24,
1994-10-25,0.07031343493114295
1994-10-26,-0.020195068638522606
1994-10-27,-0.027194161655033078
1994-10-28,-0.027715454616668245
1994-10-31,-0.006107678715702836
1994-11-01,-0.020618575886700574
1994-11-02,-0.022221420156874006
1994-11-03,-0.029628709972404632
1994-11-04,-0.03759486219258268
1994-11-07,-0.03759486219258268
1994-11-08,-0.022556841307983744
1994-11-09,-0.022726816707866027
1994-11-10,-0.038167914190409546
1994-11-11,-0.023437515425133504
1994-11-14,-0.015624352144394615
1994-11-15,-0.05384595764759892
1994-11-16,-0.03876012183781097
1994-11-17,-0.007937176521746858
1994-11-18,-0.023999288325300072
1994-11-21,-0.015873149590063695
1994-11-22,0.008129944322373905
1994-11-23,0.008063973729617313
1994-11-25,0.00969357551839023
1994-11-28,0.05107402412440254
1994-11-29,0.0259779550206114
1994-11-30,0.042263244331922856
1994-12-01,0.04200384951314984
1994-12-02,0.01600031974207905
1994-12-05,0.0
1994-12-06,0.00793726596030897
1994-12-07,-0.0078116823721609
1994-12-08,-0.02325631572485143
1994-12-09,-0.007874761880886316
1994-12-12,-0.007874761880886316
1994-12-13,-0.007874761880886316
1994-12-14,0.007873185194154697
1994-12-15,0.015872942719304506
1994-12-16,0.0476202584390959
1994-12-19,0.0634925654778753
1994-12-20,0.0634925654778753
1994-12-21,0.046875569528509686
1994-12-22,0.046875569528509686
1994-12-23,0.007575410512979275
1994-12-27,-0.013487459791506118
1994-12-28,0.0015742691939053532
1994-12-29,-0.00595674473109209
1994-12-30,0.03169720415170718
1995-01-03,0.024278777535148732
1995-01-04,0.007633673930614648
1995-01-05,0.0
1995-01-06,0.0075761430753436
1995-01-09,-0.007300215241309527
1995-01-10,0.00740712214350725
1995-01-11,0.030302843532182155
1995-01-12,0.0375939440172508
1995-01-13,0.04511230014819789
1995-01-16,0.02205892866783099
1995-01-17,0.02205892866783099
1995-01-18,0.029413193730111198
1995-01-19,0.014493629919087647
1995-01-20,0.0
1995-01-23,0.02158369100581159
1995-01-24,0.014389079751439438
1995-01-25,0.007142148961925665
1995-01-26,0.015787068996858222
1995-01-27,0.04486390981849775
1995-01-30,0.022788361851945105
1995-01-31,0.015736615004075194
1995-02-01,0.015736615004075194
1995-02-02,0.0
1995-02-03,-0.020833052962002108
1995-02-06,-0.013888679203392429
1995-02-07,0.014084291408573257
1995-02-08,-0.014084083580637063
1995-02-09,0.021276303315816092
1995-02-10,0.021276303315816092
1995-02-13,0.014084291408573257
1995-02-14,0.013889772224622732
1995-02-15,0.06428544024985317
1995-02-16,0.05555574152097309
1995-02-17,0.05555574152097309
1995-02-21,0.034722620245144276
1995-02-22,0.034245725272557426
1995-02-23,-0.01228394004571054
1995-02-24,-0.005252800233607413
1995-02-27,-0.018515920196578106
1995-02-28,0.02830574717530787
1995-03-01,0.00801046989783849
1995-03-02,0.02739592525566925
1995-03-03,0.0
1995-03-06,0.0
1995-03-07,-0.026315569828258
1995-03-08,-0.01986722438259847
1995-03-09,-0.006666122764242277
1995-03-10,-0.006666122764242277
1995-03-13,0.006757127442423849
1995-03-14,0.0
1995-03-15,-0.02027045917738901
1995-03-16,-0.013422829781326806
1995-03-17,-0.013422829781326806
1995-03-20,-0.02013349145985155
1995-03-21,-0.02027045917738901
1995-03-22,0.0
1995-03-23,-0.006801963273726841
1995-03-24,-0.020408412558344913
1995-03-27,-0.013699633689839952
1995-03-28,0.0014488435466359917
1995-03-29,0.015357862740733808
1995-03-30,-0.005411700883109494
1995-03-31,0.015405684841380829
1995-04-03,0.008403051534631834
1995-04-04,0.006944280162671124
1995-04-05,-0.006849484414445106
1995-04-06,0.0
1995-04-07,0.0
1995-04-10,0.013888896356242242
1995-04-11,0.0
1995-04-12,0.006896723413979844
1995-04-13,0.02083485667341245
1995-04-17,0.013794781681958801
1995-04-18,0.006850810125382356
1995-04-19,0.006896723413979844
1995-04-20,0.006850810125382356
1995-04-21,-0.006804195871411456
1995-04-24,0.006802023332019624
1995-04-25,0.01503232672780408
1995-04-26,0.0012694345080568326
1995-04-27,0.0013141888284338155
1995-04-28,0.015081486479902706
1995-05-01,0.0013633761718987447
1995-05-02,0.0
1995-05-03,0.006895813919741034
1995-05-04,0.020547471458740363
1995-05-05,0.040814318200458555
1995-05-08,0.07482743633049682
1995-05-09,0.11486306238326494
1995-05-10,0.17808260068009862
1995-05-11,0.13422893506913192
1995-05-12,0.058823226783415006
1995-05-15,0.0316461010307747
1995-05-16,-0.018181750484790093
1995-05-17,-0.058139922953961976
1995-05-18,-0.08284022290647464
1995-05-19,-0.03703559298332104
1995-05-22,-0.012269278566019892
1995-05-23,0.018518448290982148
1995-05-24,0.012346145732847535
1995-05-25,0.046367532972869
1995-05-26,0.0009123558718318048
1995-05-30,-0.023914091667027848
1995-05-31,-0.03536553042070678
1995-06-01,-0.017198645011290203
1995-06-02,-0.006212060931914509
1995-06-05,0.025807810460009684
1995-06-06,0.032052253509245565
1995-06-07,0.025316582423606793
1995-06-08,0.01875029331391964
1995-06-09,0.006250891852983997
1995-06-12,-0.00629061986562951
1995-06-13,-0.012422405465202568
1995-06-14,-0.024691478571198355
1995-06-15,-0.030675590466299085
1995-06-16,0.0
1995-06-19,0.01898873348334451
1995-06-20,0.018866705561653596
1995-06-21,0.012658713382011522
1995-06-22,0.006330442271541115
1995-06-23,-0.006212060931914509
1995-06-26,-0.006212060931914509
1995-06-27,0.0
1995-06-28,0.01875029331391964
1995-06-29,0.03275994691343698
1995-06-30,0.0640833442718085
1995-07-03,0.04519392784799181
1995-07-05,0.03850956345256007
1995-07-06,0.032137674665278615
1995-07-07,0.030673747979554467
1995-07-10,0.017751372649984054
1995-07-11,0.030121603010416775
1995-07-12,0.017964871595500087
1995-07-13,0.017964871595500087
1995-07-14,0.01785816635769688
