date,close
2005-07-08,
2005-07-11,
2005-07-12,
2005-07-13,
2005-07-14,
2005-07-15,-0.009091390965721313
2005-07-18,-0.029918157220547137
2005-07-19,-0.035167137935448234
2005-07-20,-0.04371558305276391
2005-07-21,-0.03489442825589706
2005-07-22,-0.03577980300303285
2005-07-25,-0.01775724144037305
2005-07-26,-0.018691701499026325
2005-07-27,0.0
2005-07-28,0.0
2005-07-29,0.0
2005-08-01,-0.0009513534719497452
2005-08-02,-0.0047618965542177705
2005-08-03,-0.0028573027999814204
2005-08-04,-0.005708719779347726
2005-08-05,-0.010465711744464978
2005-08-08,-0.025714226404826235
2005-08-09,-0.036363663744841124
2005-08-10,-0.025787910273055048
2005-08-11,-0.014354343319646579
2005-08-12,-0.0038463424148890146
2005-08-15,0.011730245880272605
2005-08-16,0.027805487005279517
2005-08-17,-0.03725477989195691
2005-08-18,-0.03398045680643136
2005-08-19,-0.053088548765450105
2005-08-22,-0.02415469735068998
2005-08-23,-0.04057969692304475
2005-08-24,0.004073360717706365
2005-08-25,0.0020101103378018514
2005-08-26,0.03160012974883464
2005-08-29,0.040593943084401785
2005-08-30,0.05740169131299311
2005-08-31,0.11561898128293202
2005-09-01,0.056168997343829075
2005-09-02,0.06422920291283929
2005-09-06,0.022835852407320445
2005-09-07,0.0
2005-09-08,-0.04454590579097706
2005-09-09,0.0
2005-09-12,-0.036211820864884725
2005-09-13,-0.01077554135909009
2005-09-14,0.005031904474600113
2005-09-15,0.014715919130088517
2005-09-16,0.012788121879059533
2005-09-19,0.03525969275786389
2005-09-20,-0.0057363317784671075
2005-09-21,-0.002890643856675257
2005-09-22,-0.03241206562201715
2005-09-23,-0.009533090681786649
2005-09-26,-0.05865671598075084
2005-09-27,-0.04326936386863889
2005-09-28,-0.03381583843537217
2005-09-29,-0.01674847983372918
2005-09-30,-0.056784910614571804
2005-10-03,0.011055317112572682
2005-10-04,0.005025660364677664
2005-10-05,-0.020000182659258736
2005-10-06,-0.021042103129222278
2005-10-07,-0.025510698497254514
2005-10-10,-0.03578550959639393
2005-10-11,-0.027000598750858362
2005-10-12,-0.023469681503258788
2005-10-13,-0.05322441205029427
2005-10-14,-0.036649068269370755
2005-10-17,-0.03711316137029974
2005-10-18,-0.049332062085795214
2005-10-19,-0.017763858533549226
2005-10-20,0.009729980388589965
2005-10-21,-0.03695638292744097
2005-10-24,-0.052462852468669774
2005-10-25,-0.037837520330584185
2005-10-26,-0.05638290023920933
2005-10-27,-0.052462852468669774
2005-10-28,0.012415219246494358
2005-10-31,0.01016949211834195
2005-11-01,0.011236018569263706
2005-11-02,0.006763993881105934
2005-11-03,0.015819462610880297
2005-11-04,-0.011148163992709903
2005-11-07,0.012304732241691818
2005-11-08,-0.027777890052677945
2005-11-09,-0.008958586234864674
2005-11-10,-0.01001094936825464
2005-11-11,-0.005637228745887679
2005-11-14,-0.033149271440918504
2005-11-15,0.02857154735370404
2005-11-16,0.001130361411306735
2005-11-17,-0.006741541570303267
2005-11-18,0.011338023490920168
2005-11-21,0.019428496519919403
2005-11-22,-0.024444959475688588
2005-11-23,-0.0067724142618172944
2005-11-25,-0.0056562717216794844
2005-11-28,-0.012331449952324713
2005-11-29,-0.001121143450048434
2005-11-30,0.04100245822576509
2005-12-01,0.09431876300320274
2005-12-02,0.07736069719160499
2005-12-05,0.07604928978768966
2005-12-06,0.06397290808136269
2005-12-07,0.01969390682630423
2005-12-08,-0.04776751341002938
2005-12-09,-0.0242874518591627
2005-12-12,-0.025316427792724472
2005-12-13,-0.008103200009209388
2005-12-14,0.03956442517724512
2005-12-15,0.03543782803425577
2005-12-16,0.05408372692696428
2005-12-19,0.055188408118217236
2005-12-20,0.03579131657272305
2005-12-21,0.005262871151404225
2005-12-22,0.05692822865881242
2005-12-23,0.04293245532623979
2005-12-27,0.029288232941109493
2005-12-28,0.026178339985853505
2005-12-29,0.026178339985853505
2005-12-30,-0.006097289629895308
2006-01-03,0.003012142518564742
2006-01-04,0.016259953174777575
2006-01-05,0.027550803894874853
2006-01-06,0.028571683014052107
2006-01-09,0.0971367260620386
2006-01-10,0.042041835359162505
2006-01-11,0.035000296351566984
2006-01-12,0.0029794665130873366
2006-01-13,-0.020833607820671896
2006-01-17,-0.0922647445846847
2006-01-18,-0.054755014025120174
2006-01-19,-0.05314026947862949
2006-01-20,-0.03960465226890497
2006-01-23,-0.007092165862475741
2006-01-24,-0.007186980470097359
2006-01-25,-0.024390238259200614
2006-01-26,-0.031632926468515565
2006-01-27,-0.015463631596130734
2006-01-30,-0.032652953758040115
2006-01-31,-0.011374752895504714
2006-02-01,0.028124854988318848
2006-02-02,0.022128219899860024
2006-02-03,0.01570651130054279
2006-02-06,0.01898769745079143
2006-02-07,-0.0010469042142181584
2006-02-08,-0.018237118758985593
2006-02-09,0.0
2006-02-10,0.01030989618438305
2006-02-13,0.014492286809497879
2006-02-14,0.03455551685547453
2006-02-15,0.020639807562917056
2006-02-16,0.007217248102604934
2006-02-17,0.04285748580154847
2006-02-21,0.03163277159039701
2006-02-22,0.02732748445747446
2006-02-23,0.023255806815408064
2006-02-24,0.024564599978669888
2006-02-27,-0.021526842092952192
2006-02-28,-0.010880532802236553
2006-03-01,-0.0019700074073415452
2006-03-02,-0.0029637706373584205
2006-03-03,0.007992817639179473
2006-03-06,0.002000316158931481
2006-03-07,-0.009999683537507242
2006-03-08,-0.007897456897065114
2006-03-09,0.010901267630189393
2006-03-10,0.020811825458774802
2006-03-13,0.012662161471301614
2006-03-14,0.04040405201871167
2006-03-15,0.030969800655510804
2006-03-16,0.02581690680732862
2006-03-17,0.0336973562619296
2006-03-20,0.05633823885002576
2006-03-21,0.026759053358147655
2006-03-22,0.024630608621694527
2006-03-23,0.00975626597150292
2006-03-24,-0.0028767096924566804
2006-03-27,0.010476131473814432
2006-03-28,0.05115824013489667
2006-03-29,0.05288439784059307
2006-03-30,0.053139855800486746
2006-03-31,0.03846171167194501
2006-04-03,0.029217919367205747
2006-04-04,0.005509300725270894
2006-04-05,0.0
2006-04-06,0.026605378940553814
2006-04-07,0.018518770917571592
2006-04-10,0.0
2006-04-11,0.0018270731077731917
2006-04-12,0.004566834104803519
2006-04-13,-0.020554278562627593
2006-04-17,-0.0063636911071
2006-04-18,0.008241246522150858
2006-04-19,0.002734764382570809
2006-04-20,0.000908471159014379
2006-04-21,-0.0009124655739599641
2006-04-24,-0.008234250171131663
2006-04-25,-0.024522866015981748
2006-04-26,-0.03545484079891126
2006-04-27,-0.04632117171083949
2006-04-28,-0.018264484906058254
2006-05-01,-0.0073803240873936415
2006-05-02,0.010242167127491708
2006-05-03,0.036758093139234393
2006-05-04,0.052380869777626016
2006-05-05,0.032558220592470155
2006-05-08,0.025092973660606477
2006-05-09,0.015668693638076103
2006-05-10,-0.001818564346582341
2006-05-11,-0.04162871585486583
2006-05-12,-0.04504508667856688
2006-05-15,-0.003626765528250475
2006-05-16,-0.0063529497322203365
2006-05-17,-0.014572041248315126
2006-05-18,0.009442681772448891
2006-05-19,0.08301846855259876
2006-05-22,0.06551419427420746
2006-05-23,0.06849327810088135
2006-05-24,0.07671010052865301
2006-05-25,0.09448055770737618
2006-05-26,0.027874682018456998
2006-05-30,0.0034159694125797113
2006-05-31,0.03504288162158753
2006-06-01,0.02918444144803556
2006-06-02,0.03247836538904503
2006-06-05,0.008474599229743474
2006-06-06,0.021276525743116892
2006-06-07,0.0033034444997566137
2006-06-08,0.02585505608028993
2006-06-09,0.026490613176773037
2006-06-12,0.025210776487742725
2006-06-13,-0.017363615885515715
2006-06-14,-0.10175827556608963
2006-06-15,-0.09113192754979971
2006-06-16,-0.1132811537456847
2006-06-19,-0.10460291993549709
2006-06-20,-0.08658031338638505
2006-06-21,-0.01309641972248321
2006-06-22,0.012785521738971406
2006-06-23,0.019498741715675116
2006-06-26,0.018691831114128643
2006-06-27,0.03317570252946922
2006-06-28,0.047392914151170196
2006-06-29,0.009918629221868702
2006-06-30,0.005464252558931015
2006-07-03,0.059632934667432025
2006-07-05,0.05137599895567413
2006-07-06,0.05339397372589416
2006-07-07,0.021428787843914776
2006-07-10,0.07336928668078468
2006-07-11,0.042424045258333765
2006-07-12,0.05061067719080925
2006-07-13,0.018041115541038932
2006-07-14,0.00786667755565329
2006-07-17,0.008438838789825542
2006-07-18,0.0008304092605209146
2006-07-19,0.01744161853962156
2006-07-20,0.027848057394378456
2006-07-21,0.04163127526699628
2006-07-24,0.03765717606949437
2006-07-25,0.029045768529442073
2006-07-26,-0.004081047670022708
2006-07-27,-0.01806207075745414
2006-07-28,0.01665233316016712
2006-07-31,-0.016128655278467963
2006-08-01,-0.016128655278467963
2006-08-02,0.004097770868277006
2006-08-03,0.02424727482174882
2006-08-04,0.0032758672925452537
2006-08-07,0.007376679945490405
2006-08-08,-0.008196974252261069
2006-08-09,0.0
2006-08-10,0.0024489971583121495
2006-08-11,-0.013877809082606274
2006-08-14,-0.03661515180422492
2006-08-15,-0.017355490622434577
2006-08-16,-0.04081624282296048
2006-08-17,-0.03501637907079591
2006-08-18,-0.019039555154163557
2006-08-21,0.008445963815066904
2006-08-22,0.02523109497552878
2006-08-23,0.04340462484310481
2006-08-24,0.048945707429171925
2006-08-25,0.05232121836464754
2006-08-28,0.07118936809807352
2006-08-29,0.06644796496726624
2006-08-30,0.083196999596582
2006-08-31,0.07723231782368534
2006-09-01,0.05854003499076188
