date,close
1993-12-14,
1993-12-15,
1993-12-16,
1993-12-17,
1993-12-20,
1993-12-21,
1993-12-22,
1993-12-23,
1993-12-27,
1993-12-28,
1993-12-29,
1993-12-30,
1993-12-31,
1994-01-03,
1994-01-04,
1994-01-05,
1994-01-06,
1994-01-07,
1994-01-10,
1994-01-11,
1994-01-12,0.03333316200393721
1994-01-13,0.04999983645830364
1994-01-14,0.04444427830684816
1994-01-17,0.050279165284850214
1994-01-18,0.04999983645830364
1994-01-19,0.050279165284850214
1994-01-20,0.04999983645830364
1994-01-21,0.04999983645830364
1994-01-24,0.04469275843005116
1994-01-25,0.04999983645830364
1994-01-26,0.06666688472226179
1994-01-27,0.08888865006609414
1994-01-28,0.08839801700414385
1994-01-31,0.08888865006609414
1994-02-01,0.10497251740530245
1994-02-02,0.10555523106806275
1994-02-03,0.10555523106806275
1994-02-04,0.07142840638315895
1994-02-07,0.06521724423605368
1994-02-08,0.0752691361677933
1994-02-09,0.06451689337769961
1994-02-10,0.042328424708283796
1994-02-11,0.07446840017512191
1994-02-14,0.09042621488111768
1994-02-15,0.07407456523490152
1994-02-16,0.09042621488111768
1994-02-17,0.09523904459593635
1994-02-18,0.09523904459593635
1994-02-22,0.11229978561220699
1994-02-23,0.11640227792480462
1994-02-24,0.10937502874755789
1994-02-25,0.08163296658027086
1994-02-28,0.045685717830534545
1994-03-01,0.06632657615132431
1994-03-02,0.04999993271428238
1994-03-03,0.045226756768705245
1994-03-04,0.045226756768705245
1994-03-07,0.08717952478163404
1994-03-08,0.07653083643728875
1994-03-09,0.05999993607856813
1994-03-10,0.07070655495996214
1994-03-11,0.09644595672213718
1994-03-14,0.07425778357515656
1994-03-15,0.06341422386771312
1994-03-16,0.08374311046572802
1994-03-17,0.043902192857213196
1994-03-18,0.0676321023873494
1994-03-21,0.06280077937619177
1994-03-22,0.07628258120260578
1994-03-23,0.08027051732360335
1994-03-24,0.06057214493184193
1994-03-25,0.06557501401851984
1994-03-28,0.05215367266331272
1994-03-29,0.007838788521890017
1994-03-30,0.0030393120835945364
1994-03-31,0.0028998360072662877
1994-04-04,-0.021561591248717593
1994-04-05,-0.0160225711857942
1994-04-06,0.003108616543264331
1994-04-07,-0.006423326690190745
1994-04-08,-0.006423326690190745
1994-04-11,-0.0248223702716569
1994-04-12,-0.029317183526229362
1994-04-13,-0.03843665948309283
1994-04-14,-0.0286771873546523
1994-04-15,-0.02046365986004095
1994-04-18,-0.0422809343460292
1994-04-19,-0.042552962106117476
1994-04-20,-0.06363613138439317
