date,close
1997-08-15,
1997-08-18,
1997-08-19,
1997-08-20,
1997-08-21,
1997-08-22,
1997-08-25,
1997-08-26,
1997-08-27,
1997-08-28,
1997-08-29,
1997-09-02,
1997-09-03,
1997-09-04,
1997-09-05,
1997-09-08,
1997-09-09,
1997-09-10,
1997-09-11,
1997-09-12,
1997-09-15,-0.04000008176555625
1997-09-16,0.015075453842710251
1997-09-17,0.015384700419653674
1997-09-18,0.05789491031853067
1997-09-19,0.08672105281976883
1997-09-22,0.07446845209918185
1997-09-23,0.06117047539189313
1997-09-24,0.05026386486390555
1997-09-25,0.07446845209918185
1997-09-26,0.07651649706867847
1997-09-29,0.07591634268710701
1997-09-30,0.06153908757227877
1997-10-01,0.06426704590783094
1997-10-02,0.07653102341791085
1997-10-03,0.1051287226690425
1997-10-06,0.0876292027224792
1997-10-07,0.0663271081893948
1997-10-08,0.0632914393806665
1997-10-09,0.06940820320804031
1997-10-10,0.06169646725772626
1997-10-13,0.07812531153279667
1997-10-14,0.03217844097903777
1997-10-15,0.04798030943654741
1997-10-16,0.024875717563441757
1997-10-17,0.017455675184452124
1997-10-20,0.004950366620227298
1997-10-21,0.05764425034828147
1997-10-22,0.04785906964003517
1997-10-23,0.014851007865242183
1997-10-24,0.004902201467863909
1997-10-27,-0.0778591936482963
1997-10-28,-0.007246233044176598
1997-10-29,-0.026570299197417713
1997-10-30,-0.05213284417269892
1997-10-31,-0.06960557564818093
1997-11-03,-0.05687214560396592
1997-11-04,-0.06459352457184908
1997-11-05,-0.059524074996345155
1997-11-06,-0.062500351783087
1997-11-07,-0.06053312997839688
1997-11-10,-0.03864750389324456
1997-11-11,-0.03597148527431704
1997-11-12,-0.012048730113084383
1997-11-13,-0.01569882206738693
1997-11-14,-0.001115349898216711
1997-11-17,0.0013261728968048114
1997-11-18,-0.017562506076930773
1997-11-19,-0.0009733782174305983
1997-11-20,0.02100967625904504
1997-11-21,0.02100967625904504
1997-11-24,0.08328064041120875
1997-11-25,0.006283159032233199
1997-11-26,0.028756097372029332
1997-11-28,0.046534543438788045
1997-12-01,0.04392465372215382
1997-12-02,0.056850405083135325
1997-12-03,0.05775573620695873
1997-12-04,0.049591708501341536
1997-12-05,0.07336917677491361
1997-12-08,0.06852770824021825
1997-12-09,0.051793472688381526
1997-12-10,0.036321507991972535
1997-12-11,0.016101021652832337
1997-12-12,0.01985138929481245
1997-12-15,0.027160514768304278
1997-12-16,0.04950512881131974
1997-12-17,0.033980982884452615
1997-12-18,0.026634306562945742
1997-12-19,0.007211560017241769
1997-12-22,0.004807913840564337
1997-12-23,0.026961269331342352
1997-12-24,0.02189750979786731
1997-12-26,0.028273768436120505
1997-12-29,0.01838652154052456
1997-12-30,0.02325898126704362
1997-12-31,0.006239298612815913
1998-01-02,0.023377119845807925
1998-01-05,0.018433252018556168
1998-01-06,0.0037682545220962815
1998-01-07,0.008593273476190655
1998-01-08,-0.0059773752020386706
1998-01-09,-0.0011753785187196275
1998-01-12,-0.020760262481872904
1998-01-13,-0.008680588630484043
1998-01-14,-0.003540790203230726
1998-01-15,-0.0342938258482709
1998-01-16,-0.02931161632389334
1998-01-20,-0.005609190804561126
1998-01-21,0.011094949628151163
1998-01-22,0.028061425100937232
1998-01-23,0.025608022050448875
1998-01-26,0.027991824549671973
1998-01-27,0.023923145474115337
1998-01-28,0.023923145474115337
1998-01-29,0.019047523192065263
1998-01-30,0.07469816442134936
1998-02-02,0.05783156778702914
1998-02-03,0.03864786688269928
1998-02-04,0.03155297641518273
1998-02-05,0.031707526054448154
1998-02-06,0.031863133017386414
1998-02-09,0.026961016364802193
1998-02-10,0.04000072883309258
1998-02-11,0.05472655848090913
1998-02-12,0.022005227638196567
1998-02-13,0.049504975501566406
1998-02-17,0.041666562462598034
1998-02-18,0.004807667038441155
1998-02-19,0.0047844896053304
1998-02-20,0.0
1998-02-23,0.023584788091010056
1998-02-24,0.014084786565654372
1998-02-25,0.004673129551905797
1998-02-26,-0.009345748239689922
1998-02-27,-0.007009736899868724
1998-03-02,-0.06277942523326974
1998-03-03,-0.06150359838298758
1998-03-04,-0.03720978795122665
